lat	lon	stars	diff	miles	high	low	ascent	desct	title	url
39.116849	-109.111027	3.0	blueBlack	1.7	4531	4398	153	-197	Adobe	http://www.mtbproject.com//trail/6411463/adobe
38.488681	-109.736084	3.0	greenBlue	0.7	5925	5888	22	-59	Intrepid	http://www.mtbproject.com//trail/5084752/intrepid
38.504458	-109.740153	3.0	greenBlue	0.8	5921	5855	67	-57	Pair	http://www.mtbproject.com//trail/5083559/pair
38.667485	-110.687409	3.0	greenBlue	20.4	5858	4998	3084	-3158	Behind the Reef Road	http://www.mtbproject.com//trail/4684571/behind-the-reef-road
38.429305	-109.689713	3.0	blueBlack	4.6	4475	4077	518	-140	Chicken Corners	http://www.mtbproject.com//trail/4641695/chicken-corners
38.739335	-109.671289	3.0	blue	3.7	4845	4522	527	-430	Sovereign ATV Loop	http://www.mtbproject.com//trail/237220/sovereign-atv-loop
38.713727	-109.697591	3.0	green	0.7	4421	4405	16	0	Dalton Well (Bushy Basin) Connector	http://www.mtbproject.com//trail/230416/dalton-well-bushy-basin-connector
38.711169	-109.703349	3.0	green	1.9	4449	4398	57	-24	Dalton Wells Road	http://www.mtbproject.com//trail/230382/dalton-wells-road
38.637838	-109.641482	3.0	black	2.3	4817	4675	216	-224	Bar-B Loop	http://www.mtbproject.com//trail/172865/bar-b-loop
38.581801	-109.776329	2.8	blue	9.8	5796	4827	462	-1366	7-Up	http://www.mtbproject.com//trail/200679/7-up
38.558793	-109.582966	2.5	black	3.5	4893	4003	1104	-214	Moab Rim Trail	http://www.mtbproject.com//trail/4621925/moab-rim-trail
38.704593	-109.645354	2.5	blue	1.3	4632	4508	137	-40	Cross Canyon	http://www.mtbproject.com//trail/194966/cross-canyon
38.799288	-109.709799	2.5	blue	5.8	5246	4923	700	-446	Baby Steps Loop 4x4	http://www.mtbproject.com//trail/183299/baby-steps-loop-4x4
										
38.582637	-109.360885	2.5	blueBlack	0.5	7235	7106	52	-128	Notch	http://www.mtbproject.com//trail/158187/notch
38.422282	-109.433118	2.0	greenBlue	14.5	5539	4524	679	-1682	Behind the Rocks Road	http://www.mtbproject.com//trail/351104/behind-the-rocks-road
38.792448	-109.726742	2.0	greenBlue	1.1	4949	4637	312	-15	Baby Steps South	http://www.mtbproject.com//trail/220553/baby-steps-south
38.328533	-109.678277	2.0	blue	5.5	4201	3944	36	-293	Lockhart Canyon	http://www.mtbproject.com//trail/4654304/lockhart-canyon
38.440416	-109.429857	2.0	dblack	1.6	5597	5266	331	-73	Behind The Rocks - Hwy 191 connector	http://www.mtbproject.com//trail/4600066/behind-the-rocks-hwy-191-connector
38.73759	-109.676292	2.0	dblack	0.9	4630	4476	62	-167	Terry's Tunnel	http://www.mtbproject.com//trail/623556/terrys-tunnel
38.726077	-109.679867	2.0	green	1.3	4696	4427	269	0	Long Valley	http://www.mtbproject.com//trail/230877/long-valley
38.697723	-109.665009	2.0	green	1.7	4609	4355	254	-2	Willow Springs (Arches Loop)	http://www.mtbproject.com//trail/229216/willow-springs-arches-loop
38.418453	-109.466958	1.5	blueBlack	10.5	5756	5192	668	-750	24-Hours of Moab	http://www.mtbproject.com//trail/4632104/24-hours-of-moab
38.697386	-109.668261	1.0	green	3.4	4531	4361	217	-125	Copper Ridge Jeep Road	http://www.mtbproject.com//trail/194852/copper-ridge-jeep-road
38.818189	-109.760509	1.0	green	3.8	4727	4602	38	-129	Copper Ridge 4x4	http://www.mtbproject.com//trail/183133/copper-ridge-4x4
										
										
38.656571	-109.264055	0.0	blue	5.3	7460	6825	365	-987	Fisher Mesa Extension	http://www.mtbproject.com//trail/221310/fisher-mesa-extension
38.608291	-109.63753	0.0	black	1.9	5140	4544	209	-607	Rusty Nail	http://www.mtbproject.com//trail/220916/rusty-nail
										
38.382295	-109.242702	0.0	black	2.0	9528	8330	69	-1204	Doe Canyon	http://www.mtbproject.com//trail/218101/doe-canyon
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
37.141862	-113.171763	4.7	black	13.1	5418	5067	570	-569	Gooseberry Mesa - The Big Loop	http://www.mtbproject.com//trail/4183760/gooseberry-mesa-the-big-loop
37.141812	-113.17179	4.8	black	7.7	5330	5137	405	-405	Gooseberry Mesa - South Rim and Hidden Canyon loop	http://www.mtbproject.com//trail/4167308/gooseberry-mesa-south-rim-and-hidden-canyon-loop
37.089971	-113.631098	4.4	black	5.7	3410	2722	973	-974	Zen Trail	http://www.mtbproject.com//trail/704021/zen-trail
37.1291	-113.663456	4.5	blueBlack	7.9	3452	2832	798	-799	Barrel Roll Lollipop	http://www.mtbproject.com//trail/918419/barrel-roll-lollipop
37.200408	-113.217747	4.0	blue	23.7	4319	3455	1937	-1935	Hurricane Rim Loop - IMBA Epic	http://www.mtbproject.com//trail/4091943/hurricane-rim-loop-imba-epic
37.120935	-113.675331	4.5	blueBlack	7.1	3458	3041	623	-628	Rim Runner Loop	http://www.mtbproject.com//trail/4532342/rim-runner-loop
37.200451	-113.218035	4.1	blue	15.8	4320	3452	1031	-1020	JEM/Goulds Loop	http://www.mtbproject.com//trail/3804823/jemgoulds-loop
37.129064	-113.663195	4.2	blue	7.9	3643	2824	946	-952	Precipice/Sidewinder/Barrel Roll loop	http://www.mtbproject.com//trail/4037947/precipicesidewinderbarrel-roll-loop
37.118972	-113.582922	4.0	blue	2.4	3264	3098	186	-186	Owens Loop Trail	http://www.mtbproject.com//trail/7001807/owens-loop-trail
37.201896	-113.348785	4.0	blueBlack	5.5	3835	2938	900	-853	Little Purgatory Loop	http://www.mtbproject.com//trail/7001806/little-purgatory-loop
37.125899	-113.582688	4.0	blue	8.2	3305	3055	895	-900	City Creek to Rusty Cliffs Trail	http://www.mtbproject.com//trail/7001804/city-creek-to-rusty-cliffs-trail
37.052248	-113.623346	3.8	greenBlue	10.8	3117	2570	628	-633	Bearclaw Poppy and Snake Pit Loop	http://www.mtbproject.com//trail/4292802/bearclaw-poppy-and-snake-pit-loop
37.52981	-112.808843	3.8	blue	10.8	9410	9059	706	-705	Navajo Lake Loop	http://www.mtbproject.com//trail/1872459/navajo-lake-loop
37.681218	-112.831229	3.7	black	12.2	11308	6690	21	-4639	Dark Hollow Shuttle	http://www.mtbproject.com//trail/3750934/dark-hollow-shuttle
37.147862	-113.465072	3.5	blue	5.3	3370	3114	521	-523	Church Rocks	http://www.mtbproject.com//trail/3632371/church-rocks
37.200036	-113.217756	3.3	blue	13.3	4029	3453	980	-980	Goosebump Loop	http://www.mtbproject.com//trail/6359263/goosebump-loop
37.686316	-112.819479	3.3	blueBlack	10.8	11060	8361	331	-2932	Bunker Creek (Right Fork)	http://www.mtbproject.com//trail/3747219/bunker-creek-right-fork
37.683571	-112.765122	3.0	blueBlack	9.7	10934	10003	905	-1027	Lowder Pond Loop	http://www.mtbproject.com//trail/5834255/lowder-pond-loop
37.210103	-113.400052	3.0	greenBlue	4.1	3351	3048	346	-345	White Reef Loop	http://www.mtbproject.com//trail/4572654/white-reef-loop
37.114911	-113.577882	3.0	green	1.0	3089	3039	51	-51	Pioneer Park Loop	http://www.mtbproject.com//trail/7001810/pioneer-park-loop
37.052377	-113.622519	3.0	green	6.2	2845	2567	354	-359	Bloomington Microloop Ride	http://www.mtbproject.com//trail/7001801/bloomington-microloop-ride
37.162475	-113.706072	3.0	greenBlue	6.3	3289	2923	680	-679	Anasazi Trail	http://www.mtbproject.com//trail/7001798/anasazi-trail
37.173377	-113.402109	2.7	blueBlack	2.5	3010	2927	182	-186	Rhythm and Blues	http://www.mtbproject.com//trail/3778638/rhythm-and-blues
37.150913	-113.567489	2.5	blueBlack	15.5	5113	3112	2078	-2083	Broken Mesa Loop	http://www.mtbproject.com//trail/7001802/broken-mesa-loop
37.092128	-113.63241	2.5	blue	6.3	3177	2725	757	-767	Green Valley Loop	http://www.mtbproject.com//trail/4053263/green-valley-loop
37.148156	-113.464973	2.0	blue	9.4	3355	2967	728	-727	Dino Cliffs and Church Rocks loop	http://www.mtbproject.com//trail/4145556/dino-cliffs-and-church-rocks-loop
37.719095	-112.256406	4.8	blueBlack	10.0	8270	7081	1130	-1852	Thunder Mountain	http://www.mtbproject.com//trail/1868735/thunder-mountain
37.138389	-113.208288	5.0	black	1.8	5355	5205	15	-165	North Rim Trail	http://www.mtbproject.com//trail/4208050/north-rim-trail
37.129952	-113.195379	5.0	black	1.8	5329	5240	61	-115	Hidden Canyon	http://www.mtbproject.com//trail/4218043/hidden-canyon
37.701364	-112.807487	5.0	blueBlack	3.0	10617	9033	14	-1599	Paradise Canyon	http://www.mtbproject.com//trail/7005760/paradise-canyon
37.240617	-113.18672	5.0	dblack	1.5	4885	3861	0	-1024	Flying Monkey Trail	http://www.mtbproject.com//trail/7003638/flying-monkey-trail
37.142528	-113.187331	4.6	black	0.9	5222	5161	2	-61	Bowls and Ledges	http://www.mtbproject.com//trail/4215794/bowls-and-ledges
37.141862	-113.171763	4.5	dblack	5.5	5401	5142	340	-133	South Rim Trail	http://www.mtbproject.com//trail/4207569/south-rim-trail
37.139284	-113.211405	4.5	black	0.6	5395	5359	21	-44	Yellow Trail	http://www.mtbproject.com//trail/7002417/yellow-trail
37.176563	-113.239442	4.5	blue	5.2	4295	3777	578	-60	Dead Ringer	http://www.mtbproject.com//trail/7002171/dead-ringer
37.120677	-113.674649	4.5	blueBlack	3.2	3430	3044	425	-217	Rim Rock	http://www.mtbproject.com//trail/4568857/rim-rock
37.094464	-113.682293	4.5	blue	2.4	3113	2871	26	-242	Snake Pit	http://www.mtbproject.com//trail/4414955/snake-pit
37.200029	-113.217756	4.1	blue	6.9	4320	3455	916	-64	JEM Trail	http://www.mtbproject.com//trail/3999652/jem-trail
37.088824	-113.641429	3.9	blue	3.9	2984	2575	111	-460	Bearclaw Poppy	http://www.mtbproject.com//trail/4390750/bearclaw-poppy
37.123012	-113.685851	4.0	blue	1.7	3646	3288	389	-54	Sidewinder	http://www.mtbproject.com//trail/4041102/sidewinder
37.120971	-113.6757	4.0	blue	5.6	3451	3156	459	-463	Barrel Roll	http://www.mtbproject.com//trail/3834712/barrel-roll
37.223294	-113.573983	4.0	blueBlack	4.6	5106	4311	453	-810	Broken Mesa Rim Trail	http://www.mtbproject.com//trail/7001962/broken-mesa-rim-trail
37.225562	-113.114908	4.0	blue	4.3	4612	4462	271	-139	The Guacamole Trail	http://www.mtbproject.com//trail/6300215/the-guacamole-trail
37.117318	-113.67905	4.0	blueBlack	0.8	3311	3245	82	-26	Rim Ramble	http://www.mtbproject.com//trail/4569773/rim-ramble
37.146831	-113.183576	4.0	blue	1.3	5181	5067	0	-115	Windmill Trail	http://www.mtbproject.com//trail/4216122/windmill-trail
37.120835	-113.675376	4.0	blue	0.9	3294	3148	148	-9	Precipice	http://www.mtbproject.com//trail/4041069/precipice
37.683372	-112.835299	4.0	black	2.3	10904	9765	0	-1139	Timberline	http://www.mtbproject.com//trail/7005872/timberline
37.593592	-112.860622	4.0	black	7.0	10659	7599	292	-3320	Blowhard Trail #32047	http://www.mtbproject.com//trail/7005828/blowhard-trail-32047
37.69373	-112.806598	4.0	black	4.6	10896	8695	0	-2201	Dark Hollow Trail #32032	http://www.mtbproject.com//trail/7005026/dark-hollow-trail-32032
37.138503	-113.262007	4.0	blue	2.4	4313	4080	233	-1	Goulds	http://www.mtbproject.com//trail/7002698/goulds
37.125362	-113.585976	4.0	blue	0.5	3306	3245	31	-61	City Creek-Owens Connector Trail	http://www.mtbproject.com//trail/7002429/city-creek-owens-connector-trail
										
37.125956	-113.582697	4.0	blue	2.7	3272	3055	301	-369	City Creek Trail	http://www.mtbproject.com//trail/7002427/city-creek-trail
37.201896	-113.348785	4.0	blue	2.8	3709	2940	769	-0	Historic Babylon Trail	http://www.mtbproject.com//trail/7002426/historic-babylon-trail
37.227257	-113.358055	4.0	blueBlack	2.6	3835	2986	103	-849	Little Purgatory Trail	http://www.mtbproject.com//trail/7002424/little-purgatory-trail
37.141404	-113.243969	4.0	greenBlue	2.7	4300	4205	213	-265	More Cowbell	http://www.mtbproject.com//trail/7002172/more-cowbell
37.228874	-113.532616	4.0	blueBlack	6.8	4986	3022	30	-1994	Icehouse Trail	http://www.mtbproject.com//trail/7001805/icehouse-trail
37.714462	-112.773989	4.0	blueBlack	2.9	10517	9155	0	-1362	Right Fork Bunker Creek Trail	http://www.mtbproject.com//trail/7001778/right-fork-bunker-creek-trail
37.113822	-113.684827	4.0	blueBlack	0.7	3447	3394	54	-39	Rim Runner	http://www.mtbproject.com//trail/4570116/rim-runner
37.099529	-113.675897	3.8	blue	5.7	3336	2846	320	-490	Stucki Springs	http://www.mtbproject.com//trail/4414519/stucki-springs
37.151937	-113.251901	3.7	blue	3.6	4025	3924	219	-272	Goosebump	http://www.mtbproject.com//trail/6360481/goosebump
37.141174	-113.176641	3.5	blue	1.3	5211	5138	81	-49	Practice Trail	http://www.mtbproject.com//trail/4217253/practice-trail
37.183283	-113.277953	3.3	black	6.4	3789	3514	553	-421	Hurricane Rim Trail	http://www.mtbproject.com//trail/4063969/hurricane-rim-trail
37.157134	-113.479624	3.2	blue	6.8	3337	3098	227	-384	Prospector	http://www.mtbproject.com//trail/4008462/prospector
37.1608	-113.477477	3.0	blueBlack	2.0	3295	3126	89	-178	Dino Cliffs	http://www.mtbproject.com//trail/4332246/dino-cliffs
37.052248	-113.623346	3.0	greenBlue	3.7	2862	2576	287	-186	Bloomington Microloop	http://www.mtbproject.com//trail/4405512/bloomington-microloop
37.183205	-113.278608	3.0	blue	6.0	4082	3475	757	-162	Goulds Rim	http://www.mtbproject.com//trail/4001883/goulds-rim
37.14154	-113.173173	3.0	greenBlue	3.2	5380	5163	272	-79	White Trail	http://www.mtbproject.com//trail/7002416/white-trail
37.707945	-112.729127	3.0	blue	4.4	9143	8366	120	-869	FR 81	http://www.mtbproject.com//trail/7001779/fr-81
37.693652	-112.806616	3.0	blueBlack	2.7	10911	10491	125	-510	Sydney Peaks Trail	http://www.mtbproject.com//trail/7001777/sydney-peaks-trail
37.681083	-112.834248	3.0	blue	7.0	11064	10005	262	-1129	Marathon Trail	http://www.mtbproject.com//trail/7000979/marathon-trail
37.227958	-113.385364	3.0	greenBlue	1.4	3350	3067	0	-283	Leeds Reef Trail	http://www.mtbproject.com//trail/4582037/leeds-reef-trail
37.209445	-113.395605	3.0	green	1.7	3333	3062	271	-11	White Reef Trail	http://www.mtbproject.com//trail/4581803/white-reef-trail
37.070141	-113.654841	3.0	greenBlue	2.9	3069	2867	212	-65	Stucki Connector	http://www.mtbproject.com//trail/4396193/stucki-connector
										
										
37.162375	-113.226722	2.5	greenBlue	1.7	3954	3758	0	-196	Goosebump Rideout	http://www.mtbproject.com//trail/6361030/goosebump-rideout
37.150462	-113.489461	2.0	green	1.0	3278	3080	197	0	Grapevine	http://www.mtbproject.com//trail/4332560/grapevine
37.2441	-113.200886	2.0	greenBlue	1.0	5044	4904	0	-140	Flying Monkey Access	http://www.mtbproject.com//trail/7003639/flying-monkey-access
										
										
										
										
										
										
										
										
										
40.128279	-111.042594	5.0	greenBlue	14.5	7785	7632	736	-736	Strawberry Narrows	http://www.mtbproject.com//trail/5993163/strawberry-narrows
40.350374	-109.580262	4.5	blueBlack	8.0	6268	5279	1103	-1103	Jackalope	http://www.mtbproject.com//trail/7002690/jackalope
40.598755	-109.457831	4.0	blueBlack	7.1	6037	5693	833	-830	Red Fleet Loop	http://www.mtbproject.com//trail/7005678/red-fleet-loop
40.598195	-109.554849	4.0	dblack	4.9	7734	5617	386	-2117	Red Mountain DH East	http://www.mtbproject.com//trail/7002715/red-mountain-dh-east
39.297549	-111.299737	4.0	blue	28.7	9020	7016	3107	-3113	Joe's Valley Reservoirâ€“Pete's Hole Reservoir Loop	http://www.mtbproject.com//trail/5934088/joes-valley-reservoirpetes-hole-reservoir-loop
39.161141	-109.116139	4.0	blueBlack	22.1	5064	4643	1455	-1456	Westwater Overlook Loop	http://www.mtbproject.com//trail/6414792/westwater-overlook-loop
39.195611	-109.05128	3.7	blueBlack	17.9	5414	4499	1676	-1677	Zion Curtain	http://www.mtbproject.com//trail/6401236/zion-curtain
40.413123	-109.728394	2.5	blue	9.5	6311	5598	845	-846	Corkscrew	http://www.mtbproject.com//trail/985759/corkscrew
40.603461	-109.440925	5.0	black	2.6	6038	5855	301	-309	J-Boy	http://www.mtbproject.com//trail/7005662/j-boy
40.600562	-109.436882	5.0	blueBlack	1.7	5983	5689	184	-303	HBC	http://www.mtbproject.com//trail/7005645/hbc
40.604327	-109.805209	5.0	black	2.8	9071	7643	0	-1428	South Fork Dry Fork	http://www.mtbproject.com//trail/7004224/south-fork-dry-fork
40.591388	-109.555568	5.0	dblack	1.1	7698	7146	0	-552	West Upper Trail	http://www.mtbproject.com//trail/7003139/west-upper-trail
40.593639	-109.553142	5.0	dblack	5.0	7734	6036	32	-1716	West Doubletrack	http://www.mtbproject.com//trail/7002711/west-doubletrack
40.35023	-109.581888	4.5	black	5.0	5304	5061	317	-414	Slippery When Wet	http://www.mtbproject.com//trail/7002783/slippery-when-wet
40.344006	-109.601507	4.5	blueBlack	6.1	5356	5082	544	-398	Retail Sale	http://www.mtbproject.com//trail/7002781/retail-sale
40.370231	-109.552127	4.0	blue	1.0	6014	5638	3	-379	Serendipity Trail	http://www.mtbproject.com//trail/7002710/serendipity-trail
40.601715	-109.460418	4.0	blue	2.3	6089	5819	300	-266	Upper Jazz-Chromoly	http://www.mtbproject.com//trail/7005665/upper-jazz-chromoly
40.598802	-109.45793	4.0	blue	2.9	5995	5725	271	-299	Lower Jazz-Chromoly	http://www.mtbproject.com//trail/7005663/lower-jazz-chromoly
40.356843	-109.583209	4.0	blueBlack	7.0	6259	5315	985	-991	Jackalope	http://www.mtbproject.com//trail/7002779/jackalope
40.564915	-109.532732	4.0	dblack	1.2	6041	5665	79	-455	Red Mountain DH-East 2	http://www.mtbproject.com//trail/7002714/red-mountain-dh-east-2
40.593632	-109.553214	3.5	dblack	3.3	7719	5757	0	-1962	East Trail	http://www.mtbproject.com//trail/7004182/east-trail
39.160194	-109.112141	3.5	blue	6.9	5063	4768	305	-498	Overlook	http://www.mtbproject.com//trail/6406301/overlook
40.367603	-109.590952	3.3	green	2.0	5378	5280	131	-143	And Cookies	http://www.mtbproject.com//trail/7002778/and-cookies
40.346896	-109.606026	3.0	black	4.1	5370	5057	449	-439	More Hoes	http://www.mtbproject.com//trail/7002782/more-hoes
40.350339	-109.581861	3.0	blue	3.9	5320	5130	279	-270	Got Milk?	http://www.mtbproject.com//trail/7002777/got-milk
40.347156	-109.599648	3.0	black	2.4	5265	5128	231	-327	Fire Sale	http://www.mtbproject.com//trail/7002776/fire-sale
40.350442	-109.581879	3.0	green	1.6	5338	5278	85	-82	Combo	http://www.mtbproject.com//trail/7002775/combo
39.162193	-109.077547	3.0	blueBlack	1.3	5095	4617	31	-489	Zion Curtain Alternate Descent	http://www.mtbproject.com//trail/6402981/zion-curtain-alternate-descent
39.25456	-111.320577	3.0	greenBlue	9.1	9022	7038	202	-2005	Forest Road 0041	http://www.mtbproject.com//trail/5933895/forest-road-0041
39.298112	-111.299458	3.0	blue	13.3	10114	7205	2978	-70	Old Highway 29 - Joe's Valley Reservoir to Skyline Drive	http://www.mtbproject.com//trail/5932848/old-highway-29-joes-valley-reservoir-to-skyline-drive
39.266245	-111.281213	2.0	green	2.9	7201	7017	206	-41	Forest Road 0170	http://www.mtbproject.com//trail/6108666/forest-road-0170
40.598195	-109.554849	1.0	black	0.4	7746	7345	402	-16	Red Mountain Hike-a-Bike	http://www.mtbproject.com//trail/7002713/red-mountain-hike-a-bike
										
										
										
										
										
41.039902	-112.262227	3.0	blue	2.9	4281	4216	103	-110	Lakeside Trail	http://www.mtbproject.com//trail/7001874/lakeside-trail
43.724718	-72.314443	5.0	blue	13.0	1843	556	1433	-1433	Gile Mountain and The Blue Ribbon Trail	http://www.mtbproject.com//trail/4063392/gile-mountain-and-the-blue-ribbon-trail
43.757519	-72.801429	5.0	black	5.4	1804	804	436	-1082	Cascada	http://www.mtbproject.com//trail/4609036/cascada
44.07986	-72.838287	4.8	greenBlue	4.2	1811	1498	504	-504	Blueberry Lake Loop	http://www.mtbproject.com//trail/5984377/blueberry-lake-loop
43.776079	-72.809406	4.5	blueBlack	13.9	1799	802	1832	-1832	The GMT Loop	http://www.mtbproject.com//trail/4601046/the-gmt-loop
44.138987	-72.655489	4.5	blue	2.6	1251	821	465	-466	Northfield Intermediate Loop	http://www.mtbproject.com//trail/5430896/northfield-intermediate-loop
44.138987	-72.655489	4.5	black	3.7	1588	817	802	-807	Norwich University Full Loop	http://www.mtbproject.com//trail/5411388/norwich-university-full-loop
44.160277	-72.470633	4.0	black	7.0	1668	1207	1047	-1051	Millstone Hill - West Side Rides	http://www.mtbproject.com//trail/3913091/millstone-hill-west-side-rides
43.671818	-72.273094	4.0	black	13.9	1060	552	1604	-1603	Boston Lot 3 Hills Ride	http://www.mtbproject.com//trail/7003237/boston-lot-3-hills-ride
43.788881	-72.352307	5.0	blueBlack	3.5	1843	1076	101	-867	Blue Ribbon Trail/Gile Mountain Ridge Trail	http://www.mtbproject.com//trail/4081289/blue-ribbon-trailgile-mountain-ridge-trail
44.163821	-72.481862	5.0	dblack	0.2	1384	1345	49	-66	Vortex	http://www.mtbproject.com//trail/4020360/vortex
43.724608	-72.259996	5.0	blue	0.2	549	446	0	-103	Sidewinder/Bermuda	http://www.mtbproject.com//trail/7003540/sidewinderbermuda
43.65914	-72.284413	5.0	blueBlack	0.5	918	760	157	-0	Andy's Trail/Droid	http://www.mtbproject.com//trail/7003301/andys-traildroid
43.66547	-72.272752	5.0	black	0.3	925	841	1	-84	Spine	http://www.mtbproject.com//trail/7003238/spine
43.614424	-72.999903	5.0	greenBlue	0.4	842	744	6	-99	Rembrandt's Brush	http://www.mtbproject.com//trail/7001012/rembrandts-brush
43.614639	-73.004565	5.0	greenBlue	0.6	895	827	49	-84	Lonely Rock	http://www.mtbproject.com//trail/7001011/lonely-rock
43.621083	-73.00311	5.0	greenBlue	0.6	960	866	1	-96	PA4J	http://www.mtbproject.com//trail/7001008/pa4j
43.616225	-72.991315	5.0	blue	5.1	1147	533	624	-678	Carriage Trail	http://www.mtbproject.com//trail/7000529/carriage-trail
43.757149	-72.804977	5.0	blue	0.6	1452	1278	3	-174	The Rabbit Hole	http://www.mtbproject.com//trail/7000053/the-rabbit-hole
44.173042	-72.835044	5.0	blue	0.9	1045	744	301	-27	Revolution	http://www.mtbproject.com//trail/6189204/revolution
44.076362	-72.843165	5.0	greenBlue	0.9	1738	1531	7	-213	Leonard's Loop	http://www.mtbproject.com//trail/5984978/leonards-loop
44.076394	-72.843093	5.0	greenBlue	1.4	1810	1681	122	-130	Flying Squirrel	http://www.mtbproject.com//trail/5984809/flying-squirrel
44.07986	-72.838287	5.0	blue	0.8	1735	1525	211	-41	Worm Bermer	http://www.mtbproject.com//trail/5984654/worm-bermer
44.07986	-72.840065	5.0	green	0.7	1629	1567	59	-61	Field Loop	http://www.mtbproject.com//trail/5984504/field-loop
44.298657	-73.034425	5.0	black	0.9	1418	940	5	-484	Preacher	http://www.mtbproject.com//trail/5804809/preacher
44.138987	-72.655489	5.0	blue	1.9	1146	817	360	-365	Green Trail	http://www.mtbproject.com//trail/5515185/green-trail
44.139741	-72.651168	5.0	blue	1.1	1247	1079	162	-168	Yellow Trail	http://www.mtbproject.com//trail/5515066/yellow-trail
44.140741	-72.644179	5.0	black	0.7	1588	1254	68	-333	Orange Trail	http://www.mtbproject.com//trail/5514923/orange-trail
43.761366	-72.801797	5.0	blueBlack	0.8	1730	1479	0	-251	Upper Fuster's	http://www.mtbproject.com//trail/4445738/upper-fusters
43.756876	-72.804501	5.0	blue	0.9	1472	1353	26	-119	Stonewall	http://www.mtbproject.com//trail/4445627/stonewall
43.761295	-72.813835	5.0	green	2.1	1162	891	335	-64	Noodle's Revenge	http://www.mtbproject.com//trail/4445522/noodles-revenge
43.75881	-72.799435	5.0	blue	0.7	1692	1477	5	-220	Warman	http://www.mtbproject.com//trail/4421401/warman
43.764136	-72.800504	5.0	blueBlack	3.1	1513	1037	164	-593	Fusters Trail	http://www.mtbproject.com//trail/4420576/fusters-trail
43.760594	-72.800072	5.0	greenBlue	0.8	1770	1719	56	-57	Zebedee	http://www.mtbproject.com//trail/4420531/zebedee
43.765012	-72.799839	5.0	black	1.2	1467	1110	37	-395	Bubba Trail	http://www.mtbproject.com//trail/4420405/bubba-trail
44.160084	-72.478853	4.0	black	0.7	1610	1290	42	-320	Screaming Demon	http://www.mtbproject.com//trail/3928193/screaming-demon
43.738122	-72.322366	4.0	greenBlue	0.8	997	838	174	-16	McIndoe Farm Parcel 5 Connector	http://www.mtbproject.com//trail/7003831/mcindoe-farm-parcel-5-connector
43.728548	-72.25758	4.0	greenBlue	0.5	503	442	78	-82	Low Down	http://www.mtbproject.com//trail/7003820/low-down
43.66057	-72.278618	4.0	blue	0.2	995	924	0	-71	Burnt Northside Climb	http://www.mtbproject.com//trail/7003783/burnt-northside-climb
										
43.708519	-72.330029	4.0	blue	1.0	1167	667	33	-500	Heyl-Dothan Connector	http://www.mtbproject.com//trail/7003723/heyl-dothan-connector
43.720576	-72.252998	4.0	greenBlue	1.0	763	480	39	-319	The Rollercoaster	http://www.mtbproject.com//trail/7003572/the-rollercoaster
43.731203	-72.252406	4.0	blue	0.4	617	529	4	-93	Game Trail	http://www.mtbproject.com//trail/7003532/game-trail
43.729145	-72.243997	4.0	blue	0.9	828	649	48	-191	Middle Outback	http://www.mtbproject.com//trail/7003531/middle-outback
43.726016	-72.250699	4.0	blue	0.4	841	798	3	-45	Junji	http://www.mtbproject.com//trail/7003529/junji
43.778589	-72.354391	4.0	blue	0.8	1835	1659	218	-49	Blue Ribbon Trail (North Side 2015)	http://www.mtbproject.com//trail/7003475/blue-ribbon-trail-north-side-2015
43.655663	-72.293611	4.0	black	0.2	1017	939	0	-78	Craft Downhill	http://www.mtbproject.com//trail/7003335/craft-downhill
43.655462	-72.261568	4.0	blueBlack	1.1	972	589	0	-383	Hardwoods	http://www.mtbproject.com//trail/7003331/hardwoods
43.655813	-72.286649	4.0	greenBlue	0.3	805	749	0	-56	White Heat	http://www.mtbproject.com//trail/7003330/white-heat
43.648956	-72.272869	4.0	black	0.6	614	557	37	-67	White Dot	http://www.mtbproject.com//trail/7003311/white-dot
43.654896	-72.292785	4.0	black	0.6	931	786	0	-145	Rail It	http://www.mtbproject.com//trail/7003310/rail-it
43.728327	-72.252289	4.0	blue	0.5	815	596	0	-220	Crystal Ridge	http://www.mtbproject.com//trail/7003307/crystal-ridge
43.665074	-72.266877	4.0	greenBlue	0.5	857	804	0	-54	Eastline	http://www.mtbproject.com//trail/7003299/eastline
43.665295	-72.275196	4.0	blue	0.4	944	838	4	-106	Rob's Rolldown	http://www.mtbproject.com//trail/7003297/robs-rolldown
43.661915	-72.272447	4.0	blueBlack	0.3	845	818	27	-15	The Ledges	http://www.mtbproject.com//trail/7003294/the-ledges
43.657912	-72.295749	4.0	greenBlue	0.6	991	861	148	-17	Baldy	http://www.mtbproject.com//trail/7003292/baldy
43.65604	-72.290925	4.0	greenBlue	0.6	885	808	75	-78	Craft Loop East (Rake Loop)	http://www.mtbproject.com//trail/7003289/craft-loop-east-rake-loop
43.728652	-72.250259	4.0	greenBlue	0.6	790	562	0	-229	Screaming Downhill	http://www.mtbproject.com//trail/7003284/screaming-downhill
43.761301	-72.801734	4.0	blueBlack	0.4	1757	1688	11	-69	Labyrinth	http://www.mtbproject.com//trail/4445820/labyrinth
43.757467	-72.801707	4.0	green	1.2	1763	1526	260	-24	Green Trail	http://www.mtbproject.com//trail/4445773/green-trail
